year,award,outcome,title,author,published
1991,Best Novelette,21,The Last Feast of Harlequin, Thomas Ligotti ,F&SF; Apr 1990
1991,Best Novelette,22,Transit of Betelgeuse, Robert R. Chase ,Analog May 1990
1991,Best Novelette,23,Chaff, Robert Reed ,F&SF; May 1990
1991,Best Novelette,24,Limekiller at Large, Avram Davidson ,Asimov's Jun 1990
1991,Best Novelette,25,The Death Artist, Alexander Jablokov ,Asimov's Aug 1990
1991,Best Novelette,26,The Haunted Boardinghouse, Gene Wolfe ,Walls of Fear
1991,Best Novelette,27,Simulation Six, Steven Gould ,Asimov's Mar 1990
1991,Best Novelette,28,Stephen, Elizabeth Massie ,Borderlands
1991,Best Novelette,29,The Spiral Dance, R. Garcia Y Robertson ,F&SF; May 1990
1991,Best Short Story,1,Bears Discover Fire, Terry Bisson ,Asimov's Aug 1990
1991,Best Short Story,2,Cibola, Connie Willis ,Asimov's Dec 1990
1991,Best Short Story,3,Godspeed, Charles Sheffield ,Analog Jul 1990
1991,Best Short Story,4,The First Time, K. W. Jeter ,Alien Sex
1991,Best Short Story,5,Zürich, Kim Stanley Robinson ,F&SF; Mar 1990
1991,Best Short Story,6,Love and Sex Among the Invertebrates, Pat Murphy ,Alien Sex
1991,Best Short Story,7,Husbands, Lisa Tuttle ,Alien Sex
1991,Best Short Story,8,White City, Lewis Shiner ,Asimov's Jun 1990
1991,Best Short Story,9,We See Things Differently, Bruce Sterling (Semiotext,e SF
1991,Best Short Story,10,The Utility Man, Robert Reed ,Asimov's Nov 1990
1991,Best Short Story,11,Axiomatic, Greg Egan ,Interzone #41 Nov 1990
1991,Best Short Story,12,Missolonghi 1824, John Crowley ,Asimov's Mar 1990
1991,Best Short Story,13,Designated Hitter, Harry Turtledove ,F&SF; Jun 1990
1991,Best Short Story,14,Lieserl, Karen Joy Fowler ,Author's Choice Monthly Issue 6: Peripheral Vision; Asimov's Jul 1990
1991,Best Short Story,15,True Colors, Kathe Koja ,Asimov's Jan 1990
1991,Best Short Story,16,Shore Leave Blacks, Nancy Etchemendy ,F&SF; Mar 1990
1991,Best Short Story,17,Learning to Be Me, Greg Egan ,Interzone #37 Jul 1990
1991,Best Short Story,18,The Cold Cage, Ray Aldridge ,F&SF; Feb 1990
1991,Best Short Story,19,Midnight News, Lisa Goldstein ,Asimov's Mar 1990
1991,Best Short Story,20,Après Moi, Gardner Dozois ,Omni Nov 1990
1991,Best Short Story,21,The Sadness of Detail, Jonathan Carroll ,Omni Feb 1990
1991,Best Short Story,22,VRM-547, W. R. Thompson ,Analog Feb 1990
1991,Best Short Story,23,Over Flat Mountain, Terry Bisson ,Omni Jun 1990
1991,Best Short Story,24,Arousal, Richard Christian Matheson ,Alien Sex
1991,Best Short Story,25,Projects, Geoffrey A. Landis ,Asimov's Jun 1990
1991,Best Short Story,26,Lizard Lust, Lisa Tuttle ,Interzone #39 Sep 1990
1990,Best SF Novel,1,Hyperion, Dan Simmons ,Doubleday Foundation
1990,Best SF Novel,2,Rimrunners, C. J. Cherryh ,Warner
1990,Best SF Novel,3,Grass, Sheri S. Tepper ,Doubleday Foundation
1990,Best SF Novel,4,Tides of Light, Gregory Benford ,Bantam Spectra
1990,Best SF Novel,5,A Fire in the Sun, George Alec Effinger ,Doubleday Foundation
1990,Best SF Novel,6,The Boat of a Million Years, Poul Anderson ,Tor
1990,Best SF Novel,7,Rama II, Arthur C. Clarke & Gentry Lee ,Gollancz; Bantam Spectra
1990,Best SF Novel,8,Falcon, Emma Bull ,Ace
1990,Best SF Novel,9,Phases of Gravity, Dan Simmons ,Bantam Spectra
1990,Best SF Novel,10,The City, Not Long After,Doubleday Foundation
1990,Best SF Novel,11,Imago, Octavia E. Butler ,Warner
1990,Best SF Novel,12,A Talent for War, Jack Mcdevitt ,Ace
1990,Best SF Novel,13,Good News from Outer Space, John Kessel ,Tor
1990,Best SF Novel,14,The Third Eagle, R. A. Macavoy ,Doubleday Foundation
1990,Best SF Novel,15,Buying Time (UK title: The Long Habit of Living), Joe Haldeman ,Morrow; NEL
1990,Best SF Novel,16,Homegoing, Frederik Pohl ,Ballantine Del Rey
1990,Best SF Novel,17,Being Alien, Rebecca Ore ,Tor
1990,Best SF Novel,18,Farewell Horizontal, K. W. Jeter ,St. Martin's
1990,Best SF Novel,19,Out on Blue Six, Ian Mcdonald ,Bantam Spectra
1990,Best SF Novel,20,Orbital Decay, Allen Steele ,Ace
1990,Best SF Novel,21,The Child Garden, Geoff Ryman ,Unwin Hyman
1990,Best SF Novel,22,Sugar Rain, Paul Park ,Morrow
1990,Best SF Novel,23,Eden, Stanislaw Lem ,Harcourt Brace Jovanovich
1990,Best SF Novel,24,Dawn's Uncertain Light, Neal Barrett,NAL Signet
1990,Best SF Novel,25,Black Milk, Robert Reed ,Donald I. Fine
1990,Best SF Novel,26,On My Way to Paradise, Dave Wolverton ,Bantam Spectra
1990,Best SF Novel,27,The Renegades of Pern, Anne Mccaffrey ,Ballantine Del Rey
1990,Best SF Novel,28,The Queen of Springtime (US title: The New Springtime), Robert Silverberg ,Gollancz; Warner
1990,Best Fantasy Novel,1,Prentice Alvin, Orson Scott Card ,Tor
1990,Best Fantasy Novel,2,The Stress of Her Regard, Tim Powers ,Ace
1990,Best Fantasy Novel,3,Soldier of Arete, Gene Wolfe ,Tor
1990,Best Fantasy Novel,4,Rusalka, C. J. Cherryh ,Ballantine Del Rey
1990,Best Fantasy Novel,5,Dream Baby, Bruce Mcallister ,Tor
1990,Best Fantasy Novel,6,Lyonesse: Madouc, Jack Vance ,Underwood-Miller
1990,Best Fantasy Novel,7,White Jenna, Jane Yolen ,Tor
1990,Best Fantasy Novel,8,The Satanic Verses, Salman Rushdie ,Viking UK; Viking
1990,Best Fantasy Novel,9,Sorceress of Darshiva, David Eddings ,Ballantine Del Rey
1990,Best Fantasy Novel,10,A Child Across the Sky, Jonathan Carroll ,Legend; Century
1990,Best Fantasy Novel,11,Tourists, Lisa Goldstein ,Simon & Schuster
1990,Best Fantasy Novel,12,The Fortress of the Pearl, Michael Moorcock ,Gollancz; Ace
1990,Best Fantasy Novel,13,The Stone Giant, James P. Blaylock ,Ace
1990,Best Fantasy Novel,14,Guards! Guards!, Terry Pratchett ,Gollancz
1990,Best Fantasy Novel,15,Snow White and Rose Red, Patricia C. Wrede ,Tor
1990,Best Fantasy Novel,16,A Heroine of the World, Tanith Lee ,DAW
1990,Best Fantasy Novel,17,Marianne, The Matchbox,Ace
1990,Best Fantasy Novel,18,Ars Magica, Judith Tarr ,Bantam Spectra
1990,Best Fantasy Novel,19,Gate of Darkness, Circle Of Light,DAW
1990,Best Fantasy Novel,20,Apocalypse, Nancy Springer ,Baen
1990,Best Fantasy Novel,21,Queen's Gambit Declined, Melinda Snodgrass ,Popular Library Questar
1990,Best Fantasy Novel,22,Arthur, Stephen R. Lawhead ,Crossway
1990,Best Fantasy Novel,23,The Coachman Rat, David Henry Wilson ,Robinson; Carroll & Graf
1990,Best Fantasy Novel,24,Tours of the Black Clock, Steve Erickson ,Poseidon
1990,Best Fantasy Novel,25,The Cockroaches of Stay More, Donald Harington ,Harcourt Brace Jovanovich
1990,Best Novella,1,The Father of Stones, Lucius Shepard ,WSFA Press; Asimov's Sep 1989
1990,Best Novella,2,A Dozen Tough Jobs, Howard Waldrop ,Mark V. Ziesing
1990,Best Novella,3,Labyrinth, Lois Mcmaster Bujold ,Analog Aug 1989; Borders of Infinity
1990,Best Novella,4,The Mountains of Mourning, Lois Mcmaster Bujold ,Analog May 1989; Borders of Infinity
1990,Best Novella,5,Pageant Wagon, Orson Scott Card ,Asimov's Aug 1989; The Folk of the Fringe
1990,Best Novella,6,Time-Out, Connie Willis ,Asimov's Jul 1989
1990,Best Novella,7,Tiny Tango, Judith Moffett ,Asimov's Feb 1989
1990,Best Novella,8,The Originist, Orson Scott Card ,Foundation's Friends
1990,Best Novella,9,Great Work of Time, John Crowley ,Novelty
1990,Best Novella,10,In Another Country, Robert Silverberg ,Asimov's Mar 1989
1990,Best Novella,11,The True Nature of Shangri-La, Kim Stanley Robinson ,Asimov's Dec 1989; Escape from Kathmandu
1990,Best Novella,12,No Spot of Ground, Walter Jon Williams ,Asimov's Nov 1989
1990,Best Novella,13,A Touch of Lavender, Megan Lindholm ,Asimov's Nov 1989
1990,Best Novella,14,Marîd Changes His Mind, George Alec Effinger ,Asimov's May 1989
1990,Best Novella,15,The Ends of the Earth, Lucius Shepard ,F&SF; Mar 1989
1990,Best Novella,16,The State of the Art, Iain M. Banks ,Mark V. Ziesing
1990,Best Novella,17,Destroyer of Worlds, Charles Sheffield ,Asimov's Feb 1989
1990,Best Novella,18,Children of the Wind, Kate Wilhelm ,Children of the Wind: Five Novellas
1990,Best Novella,19,Apartheid, Superstrings,Axolotl
1990,Best Novella,20,Red Planet Blues, Allen Steele ,Asimov's Sep 1989
1990,Best Novella,21,The Egg, Steven Popkes ,Asimov's Jan 1989
1990,Best Novella,22,Re: Generations, Mike Mcquay ,Full Spectrum 2
1990,Best Novella,23,Nanoware Time, Ian Watson ,Asimov's Jun 1989
1990,Best Novelette,1,Dogwalker, Orson Scott Card ,Asimov's Nov 1989
1990,Best Novelette,2,Enter a Soldier. Later: Enter Another, Robert Silverberg ,Asimov's Jun 1989; Time Gate
1990,Best Novelette,3,At the Rialto, Connie Willis ,Omni Oct 1989; The Microverse
1990,Best Novelette,4,For I Have Touched the Sky, Mike Resnick ,F&SF; Dec 1989
1990,Best Novelette,5,Sisters, Greg Bear ,Tangents
1990,Best Novelette,6,The Price of Oranges, Nancy Kress ,Asimov's Apr 1989
1990,Best Novelette,7,Bound for Glory, Lucius Shepard ,F&SF; Oct 1989
1990,Best Novelette,8,Surrender, Lucius Shepard ,Asimov's Aug 1989
1990,Best Novelette,9,Everything But Honor, George Alec Effinger ,Asimov's Feb 1989; What Might Have Been? Vol. 1: Alternate Empires
1990,Best Novelette,10,War Fever, J. G. Ballard ,F&SF; Oct 1989
1990,Best Novelette,11,Steel Dogs, Ray Aldridge ,F&SF; Sep 1989
1990,Best Novelette,12,Just Another Perfect Day, John Varley ,Twilight Zone Jun 1989
1990,Best Novelette,13,A Sad Last Love at the Diner of the Damned, Edward Bryant ,Book of the Dead
1990,Best Novelette,14,The Loch Moose Monster, Janet Kagan ,Asimov's Mar 1989
1990,Best Novelette,15,Sleepside Story, Greg Bear ,Full Spectrum 2
1990,Best Novelette,16,Silver Lady and the Fortyish Man, Megan Lindholm ,Asimov's Jan 1989
1990,Best Novelette,17,The Gentle Seduction, Marc Stiegler ,Analog Apr 1989
1990,Best Novelette,18,The Part of Us That Loves, Kim Stanley Robinson ,Full Spectrum 2
1990,Best Novelette,19,A Sleep and a Forgetting, Robert Silverberg ,Playboy Jul 1989
1990,Best Novelette,20,Varicose Worms, Scott Baker ,Blood Is Not Enough
1990,Best Novelette,21,Listen, Ian Mcdonald ,Interzone #32 Nov/Dec 1989
1990,Best Novelette,22,Fast Cars, Kristine Kathryn Rusch ,Asimov's Oct 1989
1990,Best Novelette,23,Not Without Honor, Judith Moffett ,Asimov's May 1989
1990,Best Novelette,24,The Sin-Eater of the Kaw, Bradley Denton ,F&SF; Jun 1989
1990,Best Novelette,25,Misbegotten, Michael P. Kube-Mcdowell ,F&SF; Dec 1989
1990,Best Novelette,26,Miss Carstairs and the Merman, Delia Sherman ,F&SF; Jan 1989
1990,Best Novelette,27,The Third Sex, Alan Brennert ,Pulphouse: The Hardback Magazine: Issue Three: Spring 1989
1990,Best Novelette,28,Snow Angels, Michael Swanwick ,Omni Mar 1989
1990,Best Novelette,29,To the Promised Land, Robert Silverberg ,Omni May 1989
1990,Best Novelette,30,On the Wings of a Butterfly, Michael F. Flynn ,Analog Mar 1989
1990,Best Novelette,31,Faith, James Patrick Kelly ,Asimov's Jun 1989
1990,Best Short Story,1,Lost Boys, Orson Scott Card ,F&SF; Oct 1989
1990,Best Short Story,2,The Power and the Passion, Pat Cadigan ,Patterns
1990,Best Short Story,3,Privacy, David Brin ,F&SF; Sep 1989
1990,Best Short Story,4,The Edge of the World, Michael Swanwick ,Full Spectrum 2
1990,Best Short Story,5,Boobs, Suzy Mckee Charnas ,Asimov's Jul 1989
1990,Best Short Story,6,Dori Bangs, Bruce Sterling ,Asimov's Sep 1989
1990,Best Short Story,7,Dilemma, Connie Willis ,Asimov's mid-Dec 1989; Foundation's Friends
1990,Best Short Story,8,Abe Lincoln in McDonald's, James Morrow ,F&SF; May 1989
1990,Best Short Story,9,The Happy Turnip, Thomas M. Disch ,F&SF; Oct 1989
1990,Best Short Story,10,Remaking History, Kim Stanley Robinson ,Asimov's Mar 1989
1990,Best Short Story,11,Bible Stories for Adults, No. 31: The Covenant”,What Might Have Been? Vol. 1: Alternate Empires; Aboriginal SF Nov/Dec 1989
1990,Best Short Story,12,Tales from the Venia Woods, Robert Silverberg ,F&SF; Oct 1989
1990,Best Short Story,13,Mozart on Morphine, Gregory Benford ,The Microverse; F&SF; Oct 1989
1990,Best Short Story,14,Game Night at the Fox and Goose, Karen Joy Fowler ,Interzone #29 May/Jun 1989; What Might Have Been? Vol. 1: Alternate Empires
1990,Best Short Story,15,The Enormous Space, J. G. Ballard ,Interzone #30 Jul/Aug 1989
1990,Best Short Story,16,Computer Friendly, Eileen Gunn ,Asimov's Jun 1989
1990,Best Short Story,17,Soul of the City, Michael F. Flynn ,Analog Feb 1989
1990,Best Short Story,18,Unidentified Objects, James P. Blaylock ,Omni Jul 1989
1990,Best Short Story,19,The Steel Valentine, Joe R. Lansdale ,By Bizarre Hands
1990,Best Short Story,20,Prescience, Pat Murphy ,Asimov's Jan 1989
1990,Best Short Story,21,Alphas, Gregory Benford ,Amazing Stories Mar 1989
1990,Best Short Story,22,His Powder'd Wig, His Crown Of Thornes”,Omni Sep 1989
1990,Best Short Story,23,Mosquito, Richard Calder ,Interzone #32 Nov/Dec 1989
1990,Best Short Story,24,Points of View, Kathe Koja ,Asimov's Oct 1989
1990,Best Short Story,25,Out of Copyright, Charles Sheffield ,F&SF; May 1989
1990,Best Short Story,26,Icicle Music, Michael Bishop ,F&SF; Nov 1989
1990,Best Short Story,27,Useful Life, Kevin O'Donnell,Analog Oct 1989
1990,Best Short Story,28,Malheur Maar, Vonda N. Mcintyre ,Full Spectrum 2
1990,Best Short Story,29,Yore Skin's Jes's Soft 'n Purty...He Said., Chet Williamson ,Razored Saddles
1990,Best Short Story,30,Steam Engine Time, Lewis Shiner ,The New Frontier
1990,Best Short Story,31,Solace, Gardner Dozois ,Omni Feb 1989
1990,Best Short Story,32,What Befell Mairiam, Algis Budrys ,F&SF; Dec 1989
1990,Best Short Story,33,Little Worker, Paul Di Filippo ,F&SF; Oct 1989
1990,Best Short Story,34,Kaddish, Jack Dann ,Asimov's Apr 1989
1990,Best Short Story,35,Skin Deep, Kathe Koja ,Asimov's Jul 1989
1989,Best SF Novel,1,Cyteen, C. J. Cherryh ,Warner
1989,Best SF Novel,2,Mona Lisa Overdrive, William Gibson ,Gollancz; Bantam Spectra
1989,Best SF Novel,3,Islands in the Net, Bruce Sterling ,Morrow/Arbor House
1989,Best SF Novel,4,Prelude to Foundation, Isaac Asimov ,Doubleday Foundation
1989,Best SF Novel,5,The Gold Coast, Kim Stanley Robinson ,Tor
1989,Best SF Novel,6,Eternity, Greg Bear ,Warner
1989,Best SF Novel,7,Dragonsdawn, Anne Mccaffrey ,Ballantine Del Rey
1989,Best SF Novel,8,Deserted Cities of the Heart, Lewis Shiner ,Doubleday Foundation
1989,Best SF Novel,9,Falling Free, Lois Mcmaster Bujold ,Baen
1989,Best SF Novel,10,Araminta Station, Jack Vance ,Tor
1989,Best SF Novel,11,Alternities, Michael P. Kube-Mcdowell ,Ace
1989,Best SF Novel,12,Adulthood Rites, Octavia E. Butler ,Warner
1989,Best SF Novel,13,Catspaw, Joan D. Vinge ,Warner
1989,Best SF Novel,14,At Winter's End, Robert Silverberg ,Warner
1989,Best SF Novel,15,Brothers in Arms, Lois Mcmaster Bujold ,Baen
1989,Best SF Novel,16,Ivory, Mike Resnick ,Tor
1989,Best SF Novel,17,Wetware, Rudy Rucker ,Avon
1989,Best SF Novel,18,Crazy Time, Kate Wilhelm ,St. Martin's
1989,Best SF Novel,19,Venus of Shadows, Pamela Sargent ,Doubleday Foundation
1989,Best SF Novel,20,Orphan of Creation, Roger Macbride Allen ,Baen
1989,Best SF Novel,21,The Gate to Women's Country, Sheri S. Tepper ,Doubleday Foundation
1989,Best SF Novel,22,The Player of Games, Iain M. Banks ,Macmillan UK; St. Martin's
1989,Best SF Novel,23,Neon Lotus, Marc Laidlaw ,Bantam Spectra
1989,Best SF Novel,24,Hellspark, Janet Kagan ,Tor
1989,Best SF Novel,25,Chronosequence, Hilbert Schenck ,Tor
1989,Best SF Novel,26,Children of the Thunder, John Brunner ,Ballantine Del Rey
1989,Best SF Novel,27,Fire on the Mountain, Terry Bisson ,Arbor House
1989,Best SF Novel,28,Terraplane, Jack Womack ,Weidenfeld & Nicholson
1989,Best SF Novel,29,Starfire, Paul Preuss ,Tor
1989,Best SF Novel,30,An Alien Light, Nancy Kress ,Arbor House
1989,Best SF Novel,31,The Company Man, Joe Clifford Faust ,Ballantine Del Rey
1989,Best Fantasy Novel,1,Red Prophet, Orson Scott Card ,Tor
1989,Best Fantasy Novel,2,The Paladin, C. J. Cherryh ,Baen
1989,Best Fantasy Novel,3,There Are Doors, Gene Wolfe ,Tor
1989,Best Fantasy Novel,4,Unicorn Mountain, Michael Bishop ,Morrow/Arbor House
1989,Best Fantasy Novel,5,King of the Murgos, David Eddings ,Ballantine Del Rey
1989,Best Fantasy Novel,6,The Last Coin, James P. Blaylock ,Ace
1989,Best Fantasy Novel,7,The Story of the Stone, Barry Hughart ,Doubleday Foundation
1989,Best Fantasy Novel,8,Greenmantle, Charles De Lint ,Ace
1989,Best Fantasy Novel,9,Lavondyss, Robert Holdstock ,Gollancz
1989,Best Fantasy Novel,10,The Dragonbone Chair, Tad Williams ,DAW
1989,Best Fantasy Novel,11,Wyvern, A. A. Attanasio ,Ticknor & Fields
1989,Best Fantasy Novel,12,The Healer's War, Elizabeth Ann Scarborough ,Doubleday Foundation
1989,Best Fantasy Novel,13,Druid's Blood, Esther M. Friesner ,NAL Signet
1989,Best Fantasy Novel,14,The White Serpent, Tanith Lee ,DAW
1989,Best Fantasy Novel,15,Sister Light, Sister Dark,Tor
1989,Best Fantasy Novel,16,Wyrd Sisters, Terry Pratchett ,Gollancz
1989,Best Fantasy Novel,17,Who's Afraid of Beowulf?, Tom Holt ,St. Martin's
1989,Best Fantasy Novel,18,The Changeling Sea, Patricia A. Mckillip ,Atheneum
1989,Best Fantasy Novel,19,The Reindeer People, Megan Lindholm ,Ace
1989,Best Fantasy Novel,20,Sleeping in Flame, Jonathan Carroll ,Legend
1989,Best Fantasy Novel,21,The White Raven, Diana L. Paxson ,Morrow
1989,Best Fantasy Novel,22,Walkabout Woman, Michaela Roessner ,Bantam Spectra
1989,Best Fantasy Novel,23,Silk Roads and Shadows, Susan Shwartz ,Tor
1989,Best Fantasy Novel,24,The Nightingale, Kara Dalkey ,Ace
1989,Best Fantasy Novel,25,Death in the Spirit House, Craig Strete ,Doubleday Foundation
1989,Best Novella,1,The Scalehunter's Beautiful Daughter, Lucius Shepard ,Mark V. Ziesing; Asimov's Sep 1988
1989,Best Novella,2,The Last of the Winnebagos, Connie Willis ,Asimov's Jul 1988
1989,Best Novella,3,Journals of the Plague Years, Norman Spinrad ,Full Spectrum
1989,Best Novella,4,Surfacing, Walter Jon Williams ,Asimov's Apr 1988
1989,Best Novella,5,The Color of Neanderthal Eyes, James Tiptree,F&SF; May 1988
1989,Best Novella,6,We Are For the Dark, Robert Silverberg ,Asimov's Oct 1988
1989,Best Novella,7,The Skin Trade, George R. R. Martin ,Night Visions 5
1989,Best Novella,8,Cabal, Clive Barker ,Cabal
1989,Best Novella,9,The Calvin Coolidge Home for Dead Comedians, Bradley Denton ,F&SF; Jun 1988
1989,Best Novella,10,Noman's Land, Lucius Shepard ,Asimov's Oct 1988
1989,Best Novella,11,Backward, Turn Backward”,"Synergy: New Science Fiction, Number 2"
1989,Best Novella,12,Wires, F. Paul Wilson ,"New Destinies, Volume IV, Summer 1988"
1989,Best Novella,13,Waiting for the Olympians, Frederik Pohl ,Asimov's Aug 1988
1989,Best Novella,14,Oddkins, Dean R. Koontz ,Warner
1989,Best Novella,15,Trapping Run, Harry Turtledove ,Asimov's Feb 1988
1989,Best Novella,16,The Blabber, Vernor Vinge ,"New Destinies, Volume VI, Winter 1988; Threats...And Other Promises"
1989,Best Novella,17,La Vie Continué, Norman Spinrad ,Other Americas
1989,Best Novella,18,The Flies of Memory, Ian Watson ,Asimov's Sep 1988
1989,Best Novella,19,Dancing Among Ghosts, Jim Aikin ,F&SF; Feb 1988
1989,Best Novella,20,Fatal Statistics, Pauline Ashwell ,Analog Jul 1988
1989,Best Novelette,1,The Function of Dream Sleep, Harlan Ellison ,Midnight Graffiti Jun 1988; Asimov's mid-Dec 1988; Angry Candy
1989,Best Novelette,2,Dowser, Orson Scott Card ,Asimov's Dec 1988
1989,Best Novelette,3,Do Ya, Do Ya,Asimov's Aug 1988
1989,Best Novelette,4,Glacier, Kim Stanley Robinson ,Asimov's Sep 1988
1989,Best Novelette,5,Schrödinger's Kitten, George Alec Effinger ,Omni Sep 1988
1989,Best Novelette,6,The Earth Doth Like a Snake Renew, James Tiptree,Asimov's May 1988
1989,Best Novelette,7,The Hob, Judith Moffett ,Asimov's May 1988
1989,Best Novelette,8,The Lunatics, Kim Stanley Robinson ,Terry's Universe; Asimov's mid-Dec 1988
1989,Best Novelette,9,Ginny Sweethips' Flying Circus, Neal Barrett,Asimov's Feb 1988
1989,Best Novelette,10,Two, Pat Cadigan ,F&SF; Jan 1988
1989,Best Novelette,11,Hannibal's Elephants, Robert Silverberg ,Omni Oct 1988
1989,Best Novelette,12,The Man Who Loved the Vampire Lady, Brian Stableford ,F&SF; Aug 1988
1989,Best Novelette,13,The Last Article, Harry Turtledove ,F&SF; Jan 1988
1989,Best Novelette,14,Peaches for Mad Molly, Steven Gould ,Analog Feb 1988
1989,Best Novelette,15,Madame Two Swords, Tanith Lee ,Grant
1989,Best Novelette,16,My Year with the Aliens, Lisa Goldstein ,Full Spectrum
1989,Best Novelette,17,Love in Vain, Lewis Shiner ,Ripper!
1989,Best Novelette,18,The Courts of Xanadu, Charles Sheffield ,Asimov's Apr 1988
1989,Best Novelette,19,The Calling of Paisley Coldpony, Michael Bishop ,Asimov's Jan 1988
1989,Best Novelette,20,Sunrise, Jack Mcdevitt ,Asimov's Mar 1988
1989,Best Novelette,21,The Dragon Line, Michael Swanwick ,Terry's Universe
